,06/29/2020,06/30/2020,07/01/2020,Latitude,Longitude,Cluster,03/27/2020,03/28/2020,03/29/2020,03/30/2020,03/31/2020,04/01/2020,04/02/2020,04/03/2020,04/04/2020,04/05/2020,04/06/2020,04/07/2020,04/08/2020,04/09/2020,04/10/2020,04/11/2020,04/12/2020,04/13/2020,04/14/2020,04/15/2020,04/16/2020,04/17/2020,04/18/2020,04/19/2020,04/20/2020,04/21/2020,04/22/2020,04/23/2020,04/24/2020,04/25/2020,04/26/2020,04/27/2020,04/28/2020,04/29/2020,04/30/2020,05/01/2020,05/02/2020,05/03/2020,05/04/2020,05/05/2020,05/06/2020,05/07/2020,05/08/2020,05/09/2020,05/10/2020,05/11/2020,05/12/2020,05/13/2020,05/14/2020,05/15/2020,05/16/2020,05/17/2020,05/18/2020,05/19/2020,05/20/2020,05/21/2020,05/22/2020,05/23/2020,05/24/2020,05/25/2020,05/26/2020,05/27/2020,05/28/2020,05/29/2020,05/30/2020,05/31/2020,06/01/2020,06/02/2020,06/03/2020,06/04/2020,06/05/2020,06/06/2020,06/07/2020,06/08/2020,06/09/2020,06/10/2020,06/11/2020,06/12/2020,06/13/2020,06/14/2020,06/15/2020,06/16/2020,06/17/2020,06/18/2020,06/19/2020,06/20/2020,06/21/2020,06/22/2020,06/23/2020,06/24/2020,06/25/2020,06/26/2020,06/27/2020,06/28/2020
"Vila Valério, ES",14.204545454545453,14.204545454545453,21.30681818181818,-18.9984033,-40.389434200000004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.102272727272727,7.102272727272727,7.102272727272727,7.102272727272727,14.204545454545453,14.204545454545453,14.204545454545453,14.204545454545453,14.204545454545453,14.204545454545453,14.204545454545453,14.204545454545453,14.204545454545453,14.204545454545453,14.204545454545453,14.204545454545453
"Vila Velha, ES",56.6987554623176,56.90125101754016,57.508737683207855,-20.3297293,-40.2920284,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20249555522256285,0.4049911104451257,0.4049911104451257,0.4049911104451257,0.4049911104451257,0.4049911104451257,0.4049911104451257,0.4049911104451257,0.4049911104451257,0.4049911104451257,0.4049911104451257,0.6074866656676886,0.6074866656676886,1.0124777761128143,1.2149733313353772,1.2149733313353772,1.41746888655794,1.6199644417805028,1.6199644417805028,1.6199644417805028,2.0249555522256286,2.0249555522256286,2.0249555522256286,2.0249555522256286,2.2274511074481915,3.4424244387835685,3.4424244387835685,3.6449199940061314,3.6449199940061314,3.8474155492286943,4.049911104451257,4.454902214896383,4.859893325341509,5.264884435786634,5.8723711014543225,6.074866656676885,6.277362211899449,6.074866656676885,6.277362211899449,6.682353322344575,7.492335543234826,8.50481331934764,8.707308874570202,9.112299985015328,9.719786650683018,10.124777761128144,11.137255537240957,11.33975109246352,11.744742202908645,12.75721997902146,13.162211089466586,14.78217553124709,14.984671086469652,16.402139973027595,16.604635528250153,17.212122193917846,18.629591080475784,19.237077746143473,20.047059967033725,20.047059967033725,22.47700662970448,24.501962181930104,25.31194440282036,27.74189106549111,28.956864396826493,29.361855507271613,30.576828838606996,31.589306614719806,32.39928883561006,32.60178439083262,33.411766611722875,35.03173105350338,36.04420882961619,36.854191050506444,38.87914660273207,40.09411993406745,42.11907548629307,44.144031038518705,45.15650881463152,45.76399548029921,47.18146436685715,49.20641991908278,50.82638436086328,51.43387102653097,52.04135769219866,52.04135769219866,54.67379991009198
"Vinhedo, SP",12.701961182806626,12.701961182806626,12.701961182806626,-23.0298535,-46.9749847,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2701961182806625,1.2701961182806625,1.2701961182806625,1.2701961182806625,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,2.540392236561325,3.8105883548419874,3.8105883548419874,5.08078447312265,6.350980591403313,6.350980591403313,6.350980591403313,6.350980591403313,5.08078447312265,6.350980591403313,8.891372827964638,8.891372827964638,10.1615689462453,11.431765064525964
"Viradouro, SP",15.874695734998411,15.874695734998411,15.874695734998411,-20.8726051,-48.296812200000005,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,5.291565244999471,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,10.583130489998942,15.874695734998411,15.874695734998411,15.874695734998411,15.874695734998411,15.874695734998411
"Virgem da Lapa, MG",0.0,0.0,0.0,-16.8071554,-42.3376458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Virginópolis, MG",0.0,0.0,0.0,-18.822612399999997,-42.7053967,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Virgolândia, MG",0.0,0.0,0.0,-18.475966500000002,-42.308628000000006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Virgínia, MG",0.0,0.0,0.0,-22.333333,-45.091666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Visconde do Rio Branco, MG",2.3494032515741,2.3494032515741,2.3494032515741,-21.01,-42.840833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741,2.3494032515741
"Vista Alegre do Alto, SP",22.701475595913735,22.701475595913735,22.701475595913735,-21.171293,-48.6299172,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.350737797956867,11.350737797956867,11.350737797956867,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735,22.701475595913735
"Vitória Brasil, SP",0.0,0.0,0.0,-20.1978821,-50.4847947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vitória, ES",70.14694957428534,69.59461138866105,72.08013322397036,-20.3200917,-40.3376682,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552338185624294,0.552338185624294,0.552338185624294,0.552338185624294,0.552338185624294,0.552338185624294,0.552338185624294,0.552338185624294,0.552338185624294,1.104676371248588,1.6570145568728822,1.6570145568728822,1.9331836496850292,2.209352742497176,2.485521835309323,2.485521835309323,2.485521835309323,2.485521835309323,2.485521835309323,2.76169092812147,2.76169092812147,3.0378600209336173,3.0378600209336173,3.0378600209336173,3.590198206557911,3.8663672993700584,4.418705484994352,4.971043670618646,4.971043670618646,5.52338185624294,6.351889134679381,6.904227320303676,7.456565505927969,8.28507278436441,8.561241877176558,8.837410969988705,9.113580062800851,10.770594619673734,12.15144008373447,12.97994736217091,13.532285547795205,14.0846237334195,15.189300104668087,15.465469197480234,16.01780738310453,16.84631466154097,17.950991032789556,18.779498311225996,19.884174682474583,20.43651286809888,20.988851053723174,21.541189239347467,21.817358332159614,22.645865610596058,24.30288016746894,24.855218353093235,25.407556538717525,26.512232909966116,27.06457109559041,28.445416559651147,30.102431116524027,31.20710748777261,32.86412204464549,33.69262932308194,34.797305694330525,36.73048934401556,38.111334808076286,40.596856643385614,42.253871200258494,43.910885757131375,45.291731221192116,46.396407592440696,47.777253056501436,49.98660579899862,51.91978944868364,53.30063491274438,55.233818562429406,56.338494933678,56.89083311930229,58.54784767617517,61.033369511484494,62.69038406835737,64.07122953241812,64.34739862523026,64.34739862523026,67.10908955335172
"Viçosa, MG",0.0,0.0,0.0,-20.7538586,-42.881588799999996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Volta Grande, MG",0.0,0.0,0.0,-21.770834,-42.539165999999994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Volta Redonda, RJ",20.51191889001216,20.878203155905236,21.244487421798308,-22.5225497,-44.1040128,1,0.0,0.3662842658930743,0.3662842658930743,0.3662842658930743,0.3662842658930743,0.3662842658930743,0.7325685317861486,0.7325685317861486,0.7325685317861486,0.7325685317861486,0.7325685317861486,0.7325685317861486,0.7325685317861486,1.4651370635722971,2.1977055953584457,2.1977055953584457,2.1977055953584457,2.1977055953584457,2.1977055953584457,2.1977055953584457,2.1977055953584457,2.1977055953584457,2.1977055953584457,2.1977055953584457,2.1977055953584457,2.1977055953584457,2.1977055953584457,2.1977055953584457,2.1977055953584457,2.1977055953584457,4.029126924823817,4.029126924823817,4.029126924823817,4.029126924823817,4.029126924823817,4.029126924823817,4.029126924823817,5.8605482542891885,5.8605482542891885,5.8605482542891885,5.8605482542891885,5.8605482542891885,5.8605482542891885,5.8605482542891885,5.8605482542891885,5.8605482542891885,5.8605482542891885,6.5931167860753375,6.5931167860753375,6.5931167860753375,6.5931167860753375,6.5931167860753375,6.5931167860753375,6.959401051968412,6.959401051968412,7.3256853178614865,7.3256853178614865,7.3256853178614865,9.157106647326858,9.157106647326858,9.889675179113006,10.622243710899154,12.087380774471452,12.8199493062576,12.8199493062576,13.186233572150675,13.186233572150675,13.186233572150675,13.186233572150675,13.552517838043748,13.918802103936825,13.552517838043748,13.186233572150675,13.186233572150675,13.186233572150675,14.651370635722973,16.482791965188344,17.215360496974494,17.215360496974494,17.581644762867565,18.680497560546787,18.680497560546787,18.680497560546787,19.413066092332937,19.413066092332937,19.77935035822601,19.77935035822601,19.77935035822601,20.51191889001216,20.51191889001216,20.51191889001216,20.51191889001216,20.51191889001216,20.51191889001216
"Votorantim, SP",14.696276943174395,14.696276943174395,15.51273677335075,-23.5466667,-47.4377778,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8164598301763554,0.8164598301763554,0.8164598301763554,0.8164598301763554,0.8164598301763554,0.8164598301763554,1.6329196603527107,1.6329196603527107,1.6329196603527107,1.6329196603527107,1.6329196603527107,1.6329196603527107,2.449379490529066,2.449379490529066,2.449379490529066,2.449379490529066,2.449379490529066,2.449379490529066,2.449379490529066,2.449379490529066,1.6329196603527107,1.6329196603527107,1.6329196603527107,2.449379490529066,2.449379490529066,2.449379490529066,2.449379490529066,2.449379490529066,2.449379490529066,2.449379490529066,2.449379490529066,2.449379490529066,2.449379490529066,2.449379490529066,3.2658393207054215,3.2658393207054215,3.2658393207054215,3.2658393207054215,3.2658393207054215,3.2658393207054215,3.2658393207054215,4.898758981058132,4.898758981058132,4.898758981058132,6.531678641410843,6.531678641410843,5.715218811234487,7.348138471587197,7.348138471587197,7.348138471587197,7.348138471587197,7.348138471587197,7.348138471587197,7.348138471587197,7.348138471587197,8.981058131939909,9.797517962116263,9.797517962116263,9.797517962116263,9.797517962116263,9.797517962116263,9.797517962116263,12.24689745264533,12.24689745264533,13.063357282821686,13.063357282821686,13.063357282821686,13.063357282821686,13.063357282821686,13.063357282821686,13.879817112998039,13.879817112998039,13.879817112998039,13.879817112998039
"Votuporanga, SP",13.749775244058512,13.749775244058512,14.807450262832242,-20.4252908,-49.972028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0576750187737316,1.0576750187737316,1.0576750187737316,1.0576750187737316,1.0576750187737316,1.0576750187737316,1.0576750187737316,1.0576750187737316,2.115350037547463,2.115350037547463,2.115350037547463,2.115350037547463,2.115350037547463,2.115350037547463,2.115350037547463,2.115350037547463,2.115350037547463,2.115350037547463,2.115350037547463,3.173025056321195,3.173025056321195,4.230700075094926,4.230700075094926,5.288375093868658,5.288375093868658,5.288375093868658,5.288375093868658,5.288375093868658,5.288375093868658,5.288375093868658,6.34605011264239,7.403725131416121,7.403725131416121,7.403725131416121,7.403725131416121,7.403725131416121,8.461400150189853,9.519075168963585,9.519075168963585,9.519075168963585,9.519075168963585,10.576750187737316,10.576750187737316,10.576750187737316,10.576750187737316,10.576750187737316,10.576750187737316,11.634425206511049,11.634425206511049
"Várzea Paulista, SP",23.802097867660336,25.443621858533465,25.443621858533465,-23.2113889,-46.8283333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6415239908731265,1.6415239908731265,1.6415239908731265,1.6415239908731265,1.6415239908731265,1.6415239908731265,1.6415239908731265,1.6415239908731265,1.6415239908731265,1.6415239908731265,1.6415239908731265,1.6415239908731265,2.46228598630969,3.283047981746253,3.283047981746253,3.283047981746253,3.283047981746253,3.283047981746253,3.283047981746253,3.283047981746253,3.283047981746253,3.283047981746253,3.283047981746253,3.283047981746253,3.283047981746253,4.1038099771828165,4.92457197261938,4.92457197261938,4.92457197261938,4.92457197261938,5.745333968055943,6.566095963492506,6.566095963492506,7.3868579589290695,7.3868579589290695,7.3868579589290695,7.3868579589290695,7.3868579589290695,8.207619954365633,8.207619954365633,8.207619954365633,8.207619954365633,9.84914394523876,9.84914394523876,9.84914394523876,10.669905940675322,11.490667936111887,11.490667936111887,13.132191926985012,13.132191926985012,13.132191926985012,13.952953922421576,13.952953922421576,15.594477913294703,16.415239908731266,17.23600190416783,17.23600190416783,18.877525895040957,18.877525895040957,18.877525895040957,20.519049885914082,21.339811881350645,22.981335872223774,23.802097867660336,23.802097867660336,23.802097867660336,23.802097867660336,23.802097867660336
"Várzea da Palma, MG",2.532094295191553,2.532094295191553,2.532094295191553,-17.5983328,-44.7317086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wenceslau Braz, MG",0.0,0.0,0.0,-22.5342367,-45.361473499999995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Zacarias, SP",0.0,0.0,0.0,-21.0519444,-50.0508333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Água Boa, MG",0.0,0.0,0.0,-17.9968063,-42.390457299999994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Água Comprida, MG",0.0,0.0,0.0,-20.056667,-48.108889000000005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02501250625312,50.02501250625312,50.02501250625312,50.02501250625312,0.0,0.0,0.0
"Água Doce do Norte, ES",18.150467374534895,27.225701061802344,27.225701061802344,-18.54822,-40.979012,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.075233687267447,9.075233687267447,9.075233687267447,9.075233687267447,9.075233687267447,9.075233687267447,9.075233687267447,9.075233687267447,9.075233687267447,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895,18.150467374534895
